player_id,window_end_ts,decision_latency_mean_1m,decision_latency_std_1m,pass_hesitation_index_1m,action_entropy_1m,error_rate_1m,pass_accuracy_1m,turnovers_1m,error_rate_trend_1m,decision_latency_mean_5m,decision_latency_std_5m,pass_hesitation_index_5m,action_entropy_5m,error_rate_5m,pass_accuracy_5m,turnovers_5m,error_rate_trend_5m,fatigue_index_1m,event_rate_1m,carry_rate_1m,duel_rate_1m,press_rate_1m,hi_intensity_rate_1m,distance_proxy_1m,position_spread_x_1m,position_spread_y_1m,avg_x_1m,avg_y_1m,fatigue_index_5m,event_rate_5m,carry_rate_5m,duel_rate_5m,press_rate_5m,hi_intensity_rate_5m,distance_proxy_5m,position_spread_x_5m,position_spread_y_5m,avg_x_5m,avg_y_5m,z_pass_acc,z_error_rate,z_latency,z_hi_intensity,z_fatigue_idx,composite_z,drop_label,risk_score,future_drop
3366.0,60.0,4.0,0.0,0.0,1.585,0.0,0.0,0,,,,,,,,,,-0.567,3.0,1.0,0.0,0.0,1.0,,5.3694,0.2887,47.1,31.233,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
3366.0,90.0,4.0,0.0,0.0,1.585,0.0,0.0,0,0.0,,,,,,,,,-0.567,3.0,1.0,0.0,0.0,1.0,,5.3694,0.2887,47.1,31.233,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
3366.0,180.0,2.0,0.0,0.0,1.585,0.0,1.0,0,-0.0,,,,,,,,,-0.567,3.0,1.0,0.0,0.0,1.0,,1.2124,0.0,42.5,33.2,,,,,,,,,,,,1.1547005383792515,0.0,-1.1547005383792515,0.0,0.0,-0.4618802153517006,0,0.3865398794073446,0
3366.0,210.0,2.0,0.0,0.0,1.585,0.0,1.0,0,-0.0,,,,,,,,,-0.567,3.0,1.0,0.0,0.0,1.0,,1.2124,0.0,42.5,33.2,,,,,,,,,,,,0.8660254037844387,0.0,-0.8660254037844387,0.0,0.0,-0.34641016151377546,0,0.4142532173970942,0
3366.0,240.0,1.0,0.0,0.0,1.585,0.0,1.0,0,-0.0,,,,,,,,,-0.567,3.0,1.0,0.0,0.0,1.0,,0.0,0.0,35.9,41.3,,,,,,,,,,,,0.7302967433402215,0.0,-1.1925695879998879,0.0,0.0,-0.3845732662680219,0,0.4050243561002663,0
3366.0,270.0,1.0,0.0,0.0,1.585,0.0,1.0,0,-0.0,,,,,,,,,-2.1341,6.0,2.0,0.0,0.0,2.0,,9.5491,15.0808,27.217,27.533,,,,,,,,,,,,0.44721359549995787,0.0,-0.8164965809277261,1.788854381999832,-1.7888543819998317,-0.9682837880854696,0,0.2752227117781583,0
3366.0,300.0,1.0,0.0,0.0,1.585,0.0,1.0,0,-0.0,2.0,1.2247,0.0,1.585,0.0,0.75,0.0,,-0.567,3.0,1.0,0.0,0.0,1.0,,1.3279,0.1155,18.533,13.767,-0.2536,2.4,0.8,0.0,0.0,0.8,,11.5829,10.4834,36.008,29.875,0.0,0.0,-0.7302967433402213,-0.44721359549995787,0.4472135954999579,0.0328260895319389,0,0.5082057855493931,0
3366.0,330.0,2.0,0.0,0.0,1.585,0.0,1.0,0,-0.0,2.0,1.2247,0.0,1.585,0.0,0.75,0.0,,-0.567,3.0,1.0,0.0,0.0,1.0,,4.3301,1.2124,57.5,6.6,-0.2536,2.4,0.8,0.0,0.0,0.8,,11.5829,10.4834,36.008,29.875,0.0,0.0,1.0954451150103324,-0.44721359549995787,0.4472135954999579,0.3979744612020496,0,0.5982009055166067,0
3366.0,360.0,2.0,0.0,0.0,1.585,0.0,1.0,0,-0.0,1.5,0.5,0.0,1.585,0.0,1.0,0.0,0.0,-0.567,3.0,1.0,0.0,0.0,1.0,,4.3301,1.2124,57.5,6.6,-0.2536,2.4,0.8,0.0,0.0,0.8,,14.7436,14.6977,38.608,23.717,0.0,0.0,1.0954451150103324,-0.44721359549995787,0.4472135954999579,0.3979744612020496,0,0.5982009055166067,0
3366.0,480.0,,,,1.0,0.0,,0,-0.0,1.3333,0.4714,0.3333,1.5726,0.0,1.0,0.0,-0.0,-0.0447,2.0,1.0,0.0,0.0,1.0,,0.0,0.0,37.6,15.2,-0.1492,2.2,0.8,0.0,0.0,0.8,,15.2569,14.3647,37.364,19.582,0.0,0.0,0.0,-0.44721359549995787,0.9230832671898105,0.27405937253795365,0,0.5680892022905987,1
