player_id,window_end_ts,decision_latency_mean_1m,decision_latency_std_1m,pass_hesitation_index_1m,action_entropy_1m,error_rate_1m,pass_accuracy_1m,turnovers_1m,error_rate_trend_1m,decision_latency_mean_5m,decision_latency_std_5m,pass_hesitation_index_5m,action_entropy_5m,error_rate_5m,pass_accuracy_5m,turnovers_5m,error_rate_trend_5m,fatigue_index_1m,event_rate_1m,carry_rate_1m,duel_rate_1m,press_rate_1m,hi_intensity_rate_1m,distance_proxy_1m,position_spread_x_1m,position_spread_y_1m,avg_x_1m,avg_y_1m,fatigue_index_5m,event_rate_5m,carry_rate_5m,duel_rate_5m,press_rate_5m,hi_intensity_rate_5m,distance_proxy_5m,position_spread_x_5m,position_spread_y_5m,avg_x_5m,avg_y_5m,z_pass_acc,z_error_rate,z_latency,z_hi_intensity,z_fatigue_idx,composite_z,drop_label,risk_score,future_drop
4447.0,4290.0,6.0,0.0,0.0,1.585,0.0,1.0,0,,,,,,,,,,-3.0,3.0,1.0,0.0,0.0,1.0,,5.7158,10.9697,110.2,24.667,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
4447.0,4320.0,6.0,0.0,0.0,1.585,0.0,1.0,0,0.0,6.0,0.0,0.0,1.585,0.0,1.0,0.0,,-3.0,3.0,1.0,0.0,0.0,1.0,,5.7158,10.9697,110.2,24.667,-0.6,0.6,0.2,0.0,0.0,0.2,,5.7158,10.9697,110.2,24.667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
4447.0,4560.0,,,0.0,1.0,0.0,0.0,0,-0.0,6.0,0.0,0.0,1.5219,0.0,0.5,0.0,-0.0,-2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,71.0,53.9,-1.0,1.0,0.2,0.0,0.0,0.2,,21.8478,17.7917,94.52,36.36,-1.1547005383792512,0.0,0.0,-1.1547005383792512,1.1547005383792512,0.6928203230275507,0,0.6665940277030158,0
4447.0,4590.0,,,0.0,1.0,0.0,0.0,0,-0.0,6.0,0.0,0.0,1.5219,0.0,0.5,0.0,-0.0,-2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,71.0,53.9,-1.0,1.0,0.2,0.0,0.0,0.2,,21.8478,17.7917,94.52,36.36,-0.8660254037844387,0.0,0.0,-0.8660254037844387,0.8660254037844387,0.5196152422706632,0,0.6270577926871562,0
4447.0,4920.0,,,,0.0,0.0,,0,-0.0,,,,0.0,0.0,,0.0,-0.0,-1.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,93.0,64.2,-0.2,0.2,0.0,0.0,0.2,0.2,,0.0,0.0,93.0,64.2,0.0,0.0,0.0,0.7302967433402215,1.4342743312012725,0.14079551757221018,0,0.5351408477051427,1
4447.0,4950.0,,,,0.0,0.0,,0,-0.0,,,,0.0,0.0,,0.0,-0.0,-1.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,93.0,64.2,-0.2,0.2,0.0,0.0,0.2,0.2,,0.0,0.0,93.0,64.2,0.0,0.0,0.0,0.7302967433402215,0.9561828874675149,0.04517722882545867,0,0.5112923866418675,1
4447.0,5130.0,1.0,0.0,,1.0,0.5,,1,0.24999999999999994,,,,0.0,0.0,,0.0,-0.0,-2.0,2.0,0.0,0.0,0.0,0.0,,0.9192,0.7778,95.95,7.75,-0.2,0.2,0.0,0.0,0.2,0.2,,0.0,0.0,93.0,64.2,0.0,1.788854381999832,0.0,-0.7302967433402215,-0.7302967433402213,0.3577708763999664,1,0.5885007191936535,1
4447.0,5160.0,2.5,1.5,0.0,1.9219,0.2,1.0,1,0.10000000000000006,2.5,1.5,0.0,2.2516,0.1667,1.0,1.0,0.08334999999999995,-5.0,5.0,1.0,0.0,0.0,1.0,,6.9234,18.4806,91.16,26.12,-1.2,1.2,0.2,0.0,0.2,0.4,,6.2378,22.6916,91.467,32.467,0.7071067811865475,0.27386127875258315,0.7071067811865476,0.7302967433402215,-1.7040257344605167,-0.432092239809631,0,0.39362683484802535,0
4447.0,5190.0,4.0,0.0,0.0,1.585,0.0,1.0,0,-0.24999999999999994,2.5,1.5,0.0,2.2516,0.1667,1.0,1.0,0.08334999999999995,-3.0,3.0,1.0,0.0,0.0,1.0,,7.5633,10.9697,87.967,38.367,-1.2,1.2,0.2,0.0,0.2,0.4,,6.2378,22.6916,91.467,32.467,0.0,-0.6390096504226938,1.0,0.44721359549995787,-0.35856858280031817,-0.08895836574459395,0,0.4777750632191149,0
4447.0,5220.0,5.0,0.0,0.0,1.9219,0.0,1.0,0,-0.10000000000000003,3.3333,1.6997,0.0,2.3219,0.1,1.0,1.0,0.050000000000000024,-5.0,5.0,0.0,0.0,1.0,1.0,,17.3423,8.4853,94.68,34.4,-2.0,2.0,0.2,0.0,0.2,0.4,,12.5863,14.2421,92.92,30.26,0.0,-0.6390096504226938,1.0714285714285714,0.44721359549995787,-1.0062305898749053,-0.20420505287379714,0,0.44912540200814555,0
4447.0,5250.0,5.0,0.0,0.0,1.9219,0.0,1.0,0,-0.0,3.3333,1.6997,0.0,2.3219,0.1,1.0,1.0,0.050000000000000024,-5.0,5.0,0.0,0.0,1.0,1.0,,17.3423,8.4853,94.68,34.4,-2.0,2.0,0.2,0.0,0.2,0.4,,12.5863,14.2421,92.92,30.26,0.0,-0.6390096504226938,0.8660254037844387,0.44721359549995787,-0.7071067811865477,-0.18546092466495212,0,0.4537672105684119,0
4447.0,5430.0,,,,0.0,0.0,,0,-0.0,3.3333,1.6997,0.0,2.3219,0.1,1.0,1.0,-6.206335383118184e-18,-1.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,114.0,38.9,-2.0,2.0,0.2,0.0,0.2,0.4,,12.5863,14.2421,92.92,30.26,0.0,-0.44721359549995776,0.0,0.0,1.565247584249853,0.22360679774997907,0,0.5556699344458574,0
