player_id,window_end_ts,decision_latency_mean_1m,decision_latency_std_1m,pass_hesitation_index_1m,action_entropy_1m,error_rate_1m,pass_accuracy_1m,turnovers_1m,error_rate_trend_1m,decision_latency_mean_5m,decision_latency_std_5m,pass_hesitation_index_5m,action_entropy_5m,error_rate_5m,pass_accuracy_5m,turnovers_5m,error_rate_trend_5m,fatigue_index_1m,event_rate_1m,carry_rate_1m,duel_rate_1m,press_rate_1m,hi_intensity_rate_1m,distance_proxy_1m,position_spread_x_1m,position_spread_y_1m,avg_x_1m,avg_y_1m,fatigue_index_5m,event_rate_5m,carry_rate_5m,duel_rate_5m,press_rate_5m,hi_intensity_rate_5m,distance_proxy_5m,position_spread_x_5m,position_spread_y_5m,avg_x_5m,avg_y_5m,z_pass_acc,z_error_rate,z_latency,z_hi_intensity,z_fatigue_idx,composite_z,drop_label,risk_score,future_drop
3417.0,60.0,,,,0.0,0.0,,0,,,,,,,,,,0.3566,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,44.9,71.3,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
3417.0,90.0,,,0.0,1.0,0.0,0.0,0,0.0,,,,,,,,,-0.2868,2.0,0.0,0.0,0.0,0.0,,0.2121,0.2121,77.95,74.05,,,,,,,,,,,,0.0,0.0,0.0,-0.7071067811865475,-0.7071067811865475,0.0,0,0.5,0
3417.0,120.0,,,0.0,1.0,0.0,0.0,0,-0.0,,,,,,,,,-0.2868,2.0,0.0,0.0,0.0,0.0,,0.2121,0.2121,77.95,74.05,,,,,,,,,,,,0.0,0.0,0.0,-0.5773502691896256,-0.5773502691896257,-2.2204460492503132e-17,0,0.5,0
3417.0,150.0,,,,0.0,0.0,,0,-0.0,,,,,,,,,0.3566,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,71.8,71.6,,,,,,,,,,,,0.0,0.0,0.0,0.8660254037844387,0.8660254037844386,-2.2204460492503132e-17,0,0.5,0
3417.0,180.0,,,,1.0,0.0,,0,-0.0,,,,,,,,,-0.2868,2.0,0.0,0.0,1.0,2.0,,3.4648,2.0506,69.35,73.05,,,,,,,,,,,,0.0,0.0,0.0,1.4342743312012722,-0.7302967433402214,-0.4329142149082987,0,0.3934306590911981,0
3417.0,210.0,,,,0.0,0.0,,0,-0.0,,,,,,,,,0.3566,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,66.9,74.5,,,,,,,,,,,,0.0,0.0,0.0,0.23904572186687867,1.0954451150103321,0.1712798786286907,0,0.542715592459928,0
3417.0,240.0,2.0,0.0,0.0,1.585,0.0,1.0,0,-0.0,,,,,,,,,-0.9301,3.0,1.0,0.0,0.0,1.0,,3.1177,3.695,66.5,74.767,,,,,,,,,,,,0.7071067811865475,0.0,0.0,0.0,-1.4342212494462885,-0.42826560612656717,0,0.3945405647708126,1
3417.0,270.0,2.0,0.0,0.0,1.585,0.0,1.0,0,-0.0,,,,,,,,,-0.9301,3.0,1.0,0.0,0.0,1.0,,3.1177,3.695,66.5,74.767,,,,,,,,,,,,0.0,0.0,0.0,-0.4472135954999579,-0.9999844557572317,-0.11055417205145476,0,0.4723895729978,1
3417.0,330.0,1.0,0.0,,1.585,0.3333,,1,0.16664999999999994,2.0,0.0,0.0,2.25,0.0,0.5,0.0,,-0.9301,3.0,1.0,0.0,0.0,1.0,,0.0,0.2887,117.1,75.433,-0.0294,1.6,0.2,0.0,0.4,0.8,,10.4906,2.4441,67.375,73.725,0.0,1.788854381999832,-1.1547005383792515,-0.4472135954999579,-0.6708095312218129,0.0821115815797451,1,0.5205163693767451,1
3417.0,360.0,1.0,0.0,,1.585,0.3333,,1,0.16665,1.5,0.5,0.0,2.4464,0.1,0.5,1.0,0.09999999999999998,-0.9301,3.0,1.0,0.0,0.0,1.0,,0.0,0.2887,117.1,75.433,-0.2868,2.0,0.4,0.0,0.2,0.8,,22.941,2.0858,84.54,74.48,0.0,1.0954451150103321,-0.8660254037844387,0.0,-0.44721359549995787,-0.04355877685481289,0,0.48911202727190917,1
3417.0,510.0,8.0,0.0,0.0,1.8424,0.0,1.0,0,-0.16664999999999994,1.5,0.5,0.0,1.9183,0.1667,1.0,1.0,0.033349999999999956,-3.5037,7.0,1.0,0.0,0.0,2.0,,20.9328,4.0976,98.414,74.9,0.2279,1.2,0.4,0.0,0.0,0.4,,27.7848,2.3723,91.8,75.1,0.0,-0.7302967433402214,1.762965109414107,1.7888543819998322,-1.7888543819998315,-0.5090080795851556,1,0.37542608360330887,1
3417.0,540.0,8.0,0.0,0.0,1.8424,0.0,1.0,0,-0.16665,4.5,3.5,0.0,2.171,0.1,1.0,1.0,-0.012499999999999989,-3.5037,7.0,1.0,0.0,0.0,2.0,,20.9328,4.0976,98.414,74.9,-0.2868,2.0,0.4,0.0,0.0,0.6,,19.3285,3.3583,104.02,75.06,0.0,-0.7302967433402214,1.0886621079036347,1.0954451150103324,-1.0954451150103321,-0.36650497309145025,0,0.40938581246523476,1
3417.0,600.0,,,,0.0,1.0,,0,0.4999999999999999,4.5,3.5,0.0,2.4131,0.1818,1.0,1.0,0.007549999999999972,0.3566,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,10.8,57.2,-0.4154,2.2,0.4,0.0,0.0,0.8,,33.5593,6.2569,95.545,73.436,0.0,1.6330258200856635,0.0,-0.7302967433402213,1.192543843679764,0.7111732814211298,1,0.6706603602620299,1
3417.0,630.0,,,,0.0,1.0,,0,0.5000000000000001,4.5,3.5,0.0,2.4131,0.1818,1.0,1.0,0.007549999999999972,0.3566,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,10.8,57.2,-0.4154,2.2,0.4,0.0,0.0,0.8,,33.5593,6.2569,95.545,73.436,0.0,1.0550173575620083,0.0,-0.7302967433402213,0.9231237508071476,0.5416875703418754,0,0.6322049022094723,0
3417.0,810.0,,,,0.0,1.0,,0,9.930136612989094e-17,8.0,0.0,0.0,2.1556,0.125,1.0,0.0,1.2412670766236368e-17,0.3566,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,10.9,58.4,-0.0294,1.6,0.2,0.0,0.0,0.6,,36.5393,7.318,87.463,72.688,0.0,0.7302967433402215,0.0,-0.7302967433402213,0.7302967433402214,0.43817804600413285,0,0.6078248100538336,0
3417.0,840.0,,,,0.0,1.0,,0,9.930136612989094e-17,,,,0.0,1.0,,0.0,0.4374999999999998,0.3566,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,10.9,58.4,0.7426,0.4,0.0,0.0,0.0,0.4,,0.0707,0.8485,10.85,57.8,0.0,0.44721359549995787,0.0,-0.447213595499958,0.447213595499958,0.2683281572999748,0,0.5666824240724395,0
3417.0,990.0,3.5,0.5,0.0,1.5219,0.0,0.5,0,-0.4999999999999999,,,,0.0,1.0,,0.0,9.930136612989094e-17,-2.2169,5.0,1.0,0.0,0.0,1.0,,18.3503,0.8718,80.2,76.9,0.8713,0.2,0.0,0.0,0.0,0.2,,0.0,0.0,10.9,58.4,0.0,-1.788854381999832,0.0,0.0,-1.7888543819998322,-0.7155417527999328,0,0.32837547378420195,0
3417.0,1020.0,3.5,0.5,0.0,1.5219,0.0,0.5,0,-0.5000000000000001,3.5,0.5,0.0,1.9183,0.1667,0.5,0.0,-0.41664999999999985,-2.2169,5.0,1.0,0.0,0.0,1.0,,18.3503,0.8718,80.2,76.9,0.2279,1.2,0.2,0.0,0.0,0.4,,32.7078,7.5927,68.65,73.817,0.0,-1.0954451150103324,0.0,0.0,-1.0954451150103324,-0.43817804600413296,0,0.3921751899461664,0
3417.0,1170.0,5.0,0.0,0.5,1.5,0.0,0.5,0,-0.0,3.5,0.5,0.0,1.5219,0.0,0.5,0.0,-0.08334999999999998,-1.5735,4.0,1.0,0.0,0.0,1.0,,8.1127,3.65,94.225,69.725,0.3566,1.0,0.2,0.0,0.0,0.2,,18.3503,0.8718,80.2,76.9,0.0,-0.7302967433402215,1.1547005383792517,0.0,-0.3903455829976291,0.006811642408280205,0,0.5017029040177298,0
3417.0,1200.0,5.0,0.0,0.0,1.371,0.0,0.6667,0,-0.0,4.0,0.8165,0.0,1.4855,0.0,0.6,0.0,-0.08335000000000001,-2.2169,5.0,1.0,0.0,0.0,1.0,,7.6424,5.5774,92.88,71.78,-0.2868,2.0,0.4,0.0,0.0,0.4,,14.8418,4.6309,86.54,74.34,1.5,-0.447213595499958,0.8660254037844387,0.0,-0.577354756048224,-0.3317085895527486,0,0.4178249551674764,0
3417.0,1230.0,1.0,0.0,0.0,1.9219,0.0,1.0,0,-0.0,4.0,0.8165,0.0,1.4855,0.0,0.6,0.0,-0.08335000000000001,-2.2169,5.0,1.0,0.0,1.0,2.0,,34.5669,8.283,50.38,69.06,-0.2868,2.0,0.4,0.0,0.0,0.4,,14.8418,4.6309,86.54,74.34,1.6872823677334015,0.0,-1.5896863853409318,1.7888543819998324,-0.4472135954999599,-1.1026073461148251,0,0.2492516751242597,0
3417.0,1260.0,1.0,0.0,0.0,2.0,0.0,1.0,0,-0.0,3.25,1.479,0.0,1.7885,0.0,0.6667,0.0,-0.0,-1.5735,4.0,1.0,0.0,1.0,2.0,,31.9224,6.4505,41.1,66.325,-0.8015,2.8,0.6,0.0,0.2,0.8,,29.008,6.2103,73.557,72.05,1.0549915542590285,0.0,-1.0434983894999017,1.0954451150103324,1.0954451150103346,-0.4196979887517857,0,0.39658902103254645,0
3417.0,1320.0,1.5,0.5,0.0,1.585,0.0,1.0,0,-0.0,2.25,1.6394,0.3333,1.8062,0.0,0.8333,0.0,-0.0,-2.8603,6.0,2.0,0.0,0.0,2.0,,2.8673,1.6266,60.683,74.817,-0.9301,3.0,0.8,0.0,0.2,1.0,,26.1774,5.5804,66.193,71.54,0.7070961731263739,0.0,-0.5688545557679726,0.7302967433402213,-1.4342743312012742,-0.6881043606871684,0,0.3344549002382518,0
3417.0,1350.0,1.5,0.5,0.0,1.585,0.0,1.0,0,-0.0,2.25,1.6394,0.3333,1.8062,0.0,0.8333,0.0,-0.0,-2.8603,6.0,2.0,0.0,0.0,2.0,,2.8673,1.6266,60.683,74.817,-0.9301,3.0,0.8,0.0,0.2,1.0,,26.1774,5.5804,66.193,71.54,0.44721359549995754,0.0,-0.2948839123097942,0.447213595499958,-0.9561828874675165,-0.4290987981554452,0,0.3943415507675819,0
3417.0,1440.0,,,0.0,1.585,0.0,1.0,0,-0.0,2.25,1.6394,0.1429,1.9888,0.0,0.8571,0.0,-0.0,-0.9301,3.0,1.0,0.0,0.0,2.0,,0.2887,0.9815,95.567,55.833,-1.3162,3.6,1.0,0.0,0.2,1.4,,26.2911,7.8764,71.089,68.922,0.0,0.0,0.0,0.0,1.3805369799252676,0.2761073959850535,0,0.5685916429899256,1
3417.0,1470.0,,,0.0,1.585,0.0,1.0,0,-0.0,2.25,1.6394,0.1429,1.9888,0.0,0.8571,0.0,-0.0,-0.9301,3.0,1.0,0.0,0.0,2.0,,0.2887,0.9815,95.567,55.833,-1.3162,3.6,1.0,0.0,0.2,1.4,,26.2911,7.8764,71.089,68.922,0.0,0.0,0.0,0.0,0.9231326627541019,0.18462653255082037,0,0.5460259669254078,1
3417.0,1620.0,,,,0.0,0.0,,0,-0.0,,,0.0,2.0,0.0,1.0,0.0,-0.0,0.3566,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,82.0,69.2,0.4853,0.8,0.2,0.0,0.0,0.4,,6.7874,6.7312,92.175,59.175,0.0,0.0,0.0,-1.788854381999832,1.291516233819517,0.6160741231638698,1,0.6493251434507149,1
3417.0,1650.0,1.0,0.0,,1.0,0.5,,0,0.24999999999999994,,,0.0,2.0,0.0,1.0,0.0,-0.0,-0.2868,2.0,0.0,0.0,0.0,1.0,,6.7175,5.374,77.25,73.0,0.4853,0.8,0.2,0.0,0.0,0.4,,6.7874,6.7312,92.175,59.175,0.0,1.788854381999832,-0.7071067811865323,-0.44721359549995787,0.534490438211234,0.41269032690489826,1,0.6017327929921766,1
3417.0,1680.0,,,,0.0,1.0,,0,0.4999999999999999,1.0,0.0,0.0,2.3219,0.2,1.0,0.0,0.09999999999999998,0.3566,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,72.5,76.8,0.3566,1.0,0.2,0.0,0.0,0.6,,10.5817,9.8036,88.24,62.7,0.0,1.5652475842498528,0.0,-0.23904572186687867,1.0000155430347448,0.5608617698302952,1,0.6366519137350029,1
3417.0,1740.0,,,,0.0,0.0,,0,-0.24999999999999986,1.0,0.0,,1.585,0.3333,,0.0,0.16664999999999994,0.3566,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,103.0,52.8,0.614,0.6,0.0,0.0,0.2,0.4,,15.6072,12.2659,85.833,66.267,0.0,-0.6708203932499369,0.0,0.0,0.6708312541173793,2.172173488479423e-06,0,0.500000543043372,0
3417.0,1770.0,1.0,0.0,0.3333,1.7925,0.0,1.0,0,-0.5000000000000001,1.0,0.0,,1.585,0.3333,,0.0,0.16664999999999994,-2.8603,6.0,1.0,0.0,1.0,2.0,,8.3126,10.1018,88.633,72.617,0.614,0.6,0.0,0.0,0.2,0.4,,15.6072,12.2659,85.833,66.267,0.0,-0.6708203932499369,0.0,1.4142135623730951,-1.7528070071080952,-0.7675681925462254,0,0.31700538966476366,0
3417.0,1800.0,1.0,0.0,0.3333,1.371,0.0,1.0,0,-0.0,1.0,0.0,0.3333,2.1556,0.125,1.0,0.0,-0.03749999999999997,-2.2169,5.0,1.0,0.0,0.0,1.0,,4.945,3.122,85.76,76.58,-0.0294,1.6,0.2,0.0,0.2,0.6,,9.1417,8.7776,85.787,72.713,0.0,-0.6708203932499369,0.0,-0.4472135954999579,-0.8527932253215383,-0.21528000461430347,0,0.4463868994923091,0
3417.0,1890.0,1.0,0.0,0.5,1.9183,0.0,0.5,0,-0.0,1.0,0.0,0.3333,2.1556,0.125,1.0,0.0,-0.10415000000000005,-2.8603,6.0,2.0,0.0,0.0,3.0,,7.9288,7.1852,105.383,63.967,-0.0294,1.6,0.2,0.0,0.2,0.6,,9.1417,8.7776,85.787,72.713,-1.1547005383792515,-0.447213595499958,0.0,1.5652475842498528,-0.8499377351347293,-0.34153967530105767,0,0.41543552007429185,0
3417.0,1920.0,1.0,0.0,0.5,1.9183,0.0,0.5,0,-0.0,1.0,0.0,0.2,2.2878,0.0769,0.8,0.0,-0.02404999999999998,-2.8603,6.0,2.0,0.0,0.0,3.0,,7.9288,7.1852,105.383,63.967,-0.6728,2.6,0.6,0.0,0.2,1.2,,13.0893,9.397,95.123,68.946,-0.8660254037844387,0.0,0.0,1.0000000000000002,-0.5535217756204401,-0.13749927436720033,0,0.46567923688415724,0
3417.0,2130.0,1.0,0.0,0.0,1.585,0.0,1.0,0,-0.0,1.0,0.0,0.5,1.9183,0.0,0.5,0.0,-0.0,-0.9301,3.0,1.0,0.0,0.0,1.0,,3.0022,0.3464,93.633,77.2,0.2279,1.2,0.4,0.0,0.0,0.6,,7.9288,7.1852,105.383,63.967,0.7302967433402213,0.0,0.0,-1.0000000000000002,1.6873229754642163,0.391405246424799,0,0.5966209379456325,0
3417.0,2160.0,1.0,0.0,0.0,1.585,0.0,1.0,0,-0.0,1.0,0.0,0.0,1.8911,0.0,0.6667,0.0,-0.0,-0.9301,3.0,1.0,0.0,0.0,1.0,,3.0022,0.3464,93.633,77.2,-0.1581,1.8,0.6,0.0,0.0,0.8,,8.7212,8.7222,101.467,68.378,0.7302967433402213,0.0,0.0,-0.7302967433402215,1.0550087574332592,0.21100175148665187,0,0.5525555935370761,0
