player_id,window_end_ts,decision_latency_mean_1m,decision_latency_std_1m,pass_hesitation_index_1m,action_entropy_1m,error_rate_1m,pass_accuracy_1m,turnovers_1m,error_rate_trend_1m,decision_latency_mean_5m,decision_latency_std_5m,pass_hesitation_index_5m,action_entropy_5m,error_rate_5m,pass_accuracy_5m,turnovers_5m,error_rate_trend_5m,fatigue_index_1m,event_rate_1m,carry_rate_1m,duel_rate_1m,press_rate_1m,hi_intensity_rate_1m,distance_proxy_1m,position_spread_x_1m,position_spread_y_1m,avg_x_1m,avg_y_1m,fatigue_index_5m,event_rate_5m,carry_rate_5m,duel_rate_5m,press_rate_5m,hi_intensity_rate_5m,distance_proxy_5m,position_spread_x_5m,position_spread_y_5m,avg_x_5m,avg_y_5m,z_pass_acc,z_error_rate,z_latency,z_hi_intensity,z_fatigue_idx,composite_z,drop_label,risk_score,future_drop
3810.0,4530.0,1.0,0.0,,2.0,0.25,,1,,,,,,,,,,-4.0,4.0,1.0,0.0,1.0,2.0,,1.6276,6.434,44.775,16.35,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
3810.0,4560.0,1.0,0.0,,1.9219,0.2,,1,-0.05000000000000002,1.0,0.0,,1.9219,0.2,,1.0,,-5.0,5.0,1.0,0.0,2.0,3.0,,5.1281,13.808,46.98,22.0,-1.0,1.0,0.2,0.0,0.4,0.6,,5.1281,13.808,46.98,22.0,0.0,-0.7071067811865475,0.0,0.7071067811865475,-0.7071067811865475,-0.42426406871192845,0,0.39549684753108644,0
3810.0,4590.0,,,,0.0,0.0,,0,-0.125,1.0,0.0,,1.9219,0.2,,1.0,,-2.0,2.0,0.0,0.0,2.0,2.0,,2.4749,10.8894,54.05,36.9,-1.0,1.0,0.2,0.0,0.4,0.6,,5.1281,13.808,46.98,22.0,0.0,-1.1338934190276815,0.0,-0.577350269189626,1.0910894511799618,0.10690926026838125,0,0.5267018872753584,0
3810.0,4620.0,,,,0.0,0.0,,0,-0.10000000000000003,1.0,0.0,,1.7925,0.1667,,1.0,-0.03330000000000005,-1.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,52.3,29.2,-1.2,1.2,0.2,0.0,0.6,0.8,,5.0749,12.6952,47.867,23.2,0.0,-0.8555277382080451,0.0,-1.224744871391589,1.0954451150103321,0.2929324496387752,0,0.5727138931037076,0
3810.0,4710.0,,,,1.0,0.0,,0,-0.0,1.0,0.0,,1.7925,0.1667,,1.0,-0.01665000000000002,-2.0,2.0,0.0,1.0,0.0,1.0,,1.0607,0.9192,76.35,34.55,-1.2,1.2,0.2,0.0,0.6,0.8,,5.0749,12.6952,47.867,23.2,0.0,-0.7228973960122489,0.0,-0.9561828874675149,0.4868644955601475,0.1440299974030827,0,0.5359453813244657,0
3810.0,4740.0,9.0,0.0,,1.585,0.0,,0,-0.0,5.0,4.0,,2.0588,0.1111,,1.0,-0.02779999999999998,-3.0,3.0,0.0,1.0,1.0,2.0,,15.866,2.0952,85.5,35.7,-1.8,1.8,0.2,0.2,0.8,1.2,,20.811,11.8697,60.411,27.367,0.0,-0.4472135954999578,0.7071067811865475,0.23904572186687867,-0.26375218935831474,-0.04858094510772075,0,0.48785715183212375,0
3810.0,4770.0,,,,0.0,0.0,,0,-0.0,5.0,4.0,,2.0588,0.1111,,1.0,-0.02779999999999998,-2.0,2.0,0.0,0.0,2.0,2.0,,15.4856,16.4049,92.85,49.6,-1.8,1.8,0.2,0.2,0.8,1.2,,20.811,11.8697,60.411,27.367,0.0,0.0,0.0,0.7302967433402213,0.0,-0.14605934866804426,0,0.4635499399114717,0
3810.0,4800.0,,,,0.0,0.0,,0,-0.0,5.0,4.0,,1.961,0.1,,1.0,-0.03334999999999999,-1.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,81.9,61.2,-2.0,2.0,0.2,0.2,1.0,1.4,,20.7642,15.4824,62.56,30.75,0.0,0.0,0.0,-0.7302967433402213,0.9561828874675149,0.33729592616154724,0,0.5835335218997438,0
3810.0,4950.0,3.0,0.0,0.0,1.585,0.0,1.0,0,-0.0,9.0,0.0,,1.5,0.0,,0.0,-0.05000000000000002,-3.0,3.0,1.0,0.0,0.0,1.0,,2.1362,3.0022,79.967,72.433,-0.8,0.8,0.0,0.2,0.4,0.6,,13.079,12.8643,84.6,42.075,0.0,0.0,-0.7071067811865476,-0.7302967433402213,-0.9561828874675147,-0.1865985850627682,0,0.4534852420460303,0
3810.0,4980.0,3.0,0.0,0.0,1.5,0.0,1.0,0,-0.0,6.0,3.0,0.0,2.1556,0.0,1.0,0.0,-0.0,-4.0,4.0,1.0,0.0,0.0,1.0,,16.4096,19.6204,88.125,62.7,-1.6,1.6,0.2,0.2,0.4,0.8,,13.866,18.9063,86.362,52.388,0.0,0.0,-0.5773502691896258,-0.7302967433402213,-1.2278812270298407,-0.21498695057584905,0,0.4464593217951318,0
3810.0,5010.0,,,,0.0,0.0,,0,-0.0,6.0,3.0,0.0,2.1556,0.0,1.0,0.0,-0.0,-1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,112.6,33.5,-1.6,1.6,0.2,0.2,0.4,0.8,,13.866,18.9063,86.362,52.388,0.0,0.0,0.0,-1.4142135623730951,0.9203579866168446,0.4669143097979879,0,0.6146531553608806,0
3810.0,5070.0,,,,1.0,0.0,,0,-0.0,3.0,0.0,0.0,1.9219,0.0,1.0,0.0,-0.0,-2.0,2.0,0.0,0.0,0.0,0.0,,2.6163,1.2021,105.45,33.55,-1.0,1.0,0.2,0.0,0.2,0.4,,14.4813,17.005,86.88,62.4,0.0,0.0,0.0,-1.0954451150103326,0.15339299776947424,0.24976762255596138,0,0.5621193040506144,0
3810.0,5100.0,,,,1.0,0.0,,0,-0.0,3.0,0.0,0.0,1.7925,0.0,1.0,0.0,-0.0,-2.0,2.0,0.0,0.0,0.0,0.0,,2.6163,1.2021,105.45,33.55,-1.2,1.2,0.2,0.0,0.0,0.2,,15.5877,21.3976,93.9,52.983,0.0,0.0,0.0,-0.7302967433402218,0.35082320772281156,0.2162239902126067,0,0.5538463717253533,0
3810.0,5340.0,,,,0.0,0.0,,0,-0.0,,,,0.9183,0.0,,0.0,-0.0,-1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,112.9,35.1,-0.6,0.6,0.0,0.0,0.0,0.0,,4.6822,1.2342,107.933,34.067,0.0,0.0,0.0,-0.4472135954999581,0.8164965809277261,0.25274203528553685,0,0.5628512937572934,0
3810.0,5370.0,,,,1.0,0.0,,0,-0.0,,,,0.9183,0.0,,0.0,-0.0,-2.0,2.0,0.0,0.0,1.0,1.0,,10.0409,15.7685,105.8,46.25,-0.6,0.6,0.0,0.0,0.0,0.0,,4.6822,1.2342,107.933,34.067,0.0,0.0,0.0,1.7888543819998324,-0.7302967433402213,-0.5038302250680108,0,0.3766409747871147,0
3810.0,5400.0,,,,0.0,0.0,,0,-0.0,,,,1.0,0.0,,0.0,-0.0,-1.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,98.7,57.4,-0.4,0.4,0.0,0.0,0.2,0.2,,10.0409,15.7685,105.8,46.25,0.0,0.0,0.0,1.0954451150103326,1.0954451150103324,-4.4408920985006264e-17,0,0.5,0
4447.0,60.0,,,0.0,0.0,0.0,1.0,0,,,,,,,,,,-0.3577,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,60.0,40.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
4447.0,510.0,,,,0.0,0.0,,0,0.0,,,0.0,0.0,0.0,1.0,0.0,,-0.3577,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,112.1,31.2,0.4423,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
4447.0,540.0,,,,0.0,0.0,,0,-0.0,,,,0.0,0.0,,0.0,0.0,-0.3577,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,112.1,31.2,0.4423,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,112.1,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
4447.0,600.0,,,0.0,1.585,0.0,0.0,0,-0.0,,,0.0,2.0,0.0,0.0,0.0,-0.0,-2.3577,3.0,1.0,0.0,0.0,2.0,,0.5196,2.829,97.3,49.933,-0.1577,0.8,0.2,0.0,0.0,0.4,,7.4122,9.6473,101.0,45.25,-0.7071067811865475,0.0,0.0,1.5,-1.5,-0.45857864376269053,0,0.3873230631832849,0
4447.0,630.0,,,0.0,2.0,0.0,0.0,0,-0.0,,,0.0,2.0,0.0,0.0,0.0,-0.0,-3.3577,4.0,1.0,0.0,0.0,2.0,,6.6635,4.8079,100.625,47.825,-0.1577,0.8,0.2,0.0,0.0,0.4,,7.4122,9.6473,101.0,45.25,-0.5773502691896256,0.0,0.0,1.0954451150103324,-1.414213562373095,-0.3864616816387604,0,0.4045693682073474,0
4447.0,660.0,,,,0.0,0.0,,0,-0.0,,,0.0,1.9219,0.0,0.0,0.0,-0.0,-0.3577,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,110.6,41.5,-0.3577,1.0,0.2,0.0,0.0,0.4,,7.7225,8.5214,102.92,44.5,0.0,0.0,0.0,-0.7302967433402215,0.7071067811865474,0.28748070490535377,0,0.571379256218252,0
4447.0,690.0,,,0.0,1.5,0.0,1.0,0,-0.0,,,0.0,1.9219,0.0,0.0,0.0,-0.0,-3.3577,4.0,1.0,0.0,0.0,1.0,,7.95,7.55,101.975,45.925,-0.3577,1.0,0.2,0.0,0.0,0.4,,7.7225,8.5214,102.92,44.5,1.1547005383792515,0.0,0.0,0.0,-0.923132662754102,-0.4155666402266707,0,0.39757809937663713,0
4447.0,720.0,,,0.0,1.5,0.0,1.0,0,-0.0,,,0.5,1.8366,0.0,0.5,0.0,-0.0,-3.3577,4.0,1.0,0.0,0.0,1.0,,7.95,7.55,101.975,45.925,-1.1577,1.8,0.4,0.0,0.0,0.6,,7.3326,7.632,102.5,45.133,0.8660254037844387,0.0,0.0,-0.23904572186687867,-0.6135719910778962,-0.24811033459909124,0,0.43828866468951416,0
4447.0,840.0,,,,0.0,0.0,,0,-0.0,,,0.5,1.8366,0.0,0.5,0.0,-0.0,-0.3577,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,106.6,32.9,-1.1577,1.8,0.4,0.0,0.0,0.6,,6.6279,7.2558,101.889,45.322,0.0,0.0,0.0,-0.9561828874675149,1.0954451150103321,0.41032560049556943,0,0.6011659491688695,1
4447.0,870.0,,,,0.0,0.0,,0,-0.0,,,0.5,1.8366,0.0,0.5,0.0,-0.0,-0.3577,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,106.6,32.9,-1.1577,1.8,0.4,0.0,0.0,0.6,,6.6279,7.2558,101.889,45.322,0.0,0.0,0.0,-0.7302967433402215,0.7302967433402215,0.29211869733608864,0,0.572514745816153,1
4447.0,900.0,,,,1.0,0.5,,1,0.24999999999999994,,,0.0,1.5488,0.125,1.0,1.0,0.062499999999999986,-1.3577,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,104.0,4.0,-0.9577,1.6,0.2,0.0,0.0,0.2,,6.0495,19.2463,104.138,33.263,0.0,1.788854381999832,0.0,-0.7302967433402215,0.2637521893583147,0.5565806629396736,1,0.635661003122476,1
4447.0,930.0,,,,1.0,0.5,,1,0.25000000000000006,,,0.0,1.5488,0.125,1.0,1.0,0.062499999999999986,-1.3577,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,104.0,4.0,-0.9577,1.6,0.2,0.0,0.0,0.2,,6.0495,19.2463,104.138,33.263,0.0,1.0954451150103324,0.0,-0.447213595499958,0.0,0.3085317421020581,0,0.5765268356368363,0
4447.0,1110.0,1.0,0.0,0.0,1.0,0.0,1.0,0,-0.24999999999999994,,,,0.9183,0.3333,,1.0,0.09519999999999998,-1.3577,2.0,0.0,0.0,0.0,0.0,,1.7678,0.7778,99.95,42.15,0.0423,0.6,0.0,0.0,0.0,0.0,,1.5011,16.6854,104.867,13.633,0.0,-0.7302967433402215,0.0,0.0,-0.7302967433402194,-0.2921186973360882,0,0.4274852541838472,0
4447.0,1140.0,1.0,0.0,0.0,1.0,0.0,1.0,0,-0.25000000000000006,1.0,0.0,0.0,1.5,0.25,1.0,1.0,-0.041650000000000006,-1.3577,2.0,0.0,0.0,0.0,0.0,,1.7678,0.7778,99.95,42.15,-0.1577,0.8,0.0,0.0,0.0,0.0,,2.5513,22.0305,101.975,23.075,0.0,-0.7302967433402215,0.0,0.0,-0.4472135954999569,-0.23550206776803567,0,0.4413950913493768,0
4447.0,1290.0,,,,0.0,0.0,,0,-0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.12500000000000003,-0.3577,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,114.4,43.4,0.2423,0.4,0.0,0.0,0.0,0.0,,1.7678,0.7778,99.95,42.15,0.0,-0.7302967433402215,0.0,1.788854381999832,1.7888543819998257,-0.14605934866804554,0,0.4635499399114713,0
4447.0,1320.0,3.0,0.0,0.0,1.9219,0.0,0.0,0,-0.0,2.0,1.0,0.5,1.9502,0.0,0.5,0.0,-0.0,-4.3577,5.0,1.0,0.0,2.0,3.0,,6.8093,9.8034,109.92,55.38,-0.7577,1.4,0.2,0.0,0.4,0.6,,7.4229,10.2882,107.071,51.6,-1.1547005383792512,-0.447213595499958,1.1547005383792512,1.6873229754642152,-1.714389230829046,-0.3079049450069433,0,0.42362620022528474,0
4447.0,1350.0,3.0,0.0,0.0,2.0,0.0,0.0,0,-0.0,2.0,1.0,0.5,1.9502,0.0,0.5,0.0,-0.0,-3.3577,4.0,1.0,0.0,1.0,2.0,,7.3116,8.267,108.8,58.375,-0.7577,1.4,0.2,0.0,0.4,0.6,,7.4229,10.2882,107.071,51.6,-0.8660254037844387,0.0,0.8660254037844387,0.6135719910778964,-0.7302967433402212,0.07763641463015199,0,0.5193993606399058,0
4447.0,1470.0,,,,0.0,0.0,,0,-0.0,3.0,0.0,0.0,1.9219,0.0,0.0,0.0,-0.0,-0.3577,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,113.6,32.3,-0.3577,1.0,0.2,0.0,0.4,0.6,,6.8093,9.8034,109.92,55.38,0.0,0.0,0.0,-0.9203579866168445,0.8807710121010883,0.3602257997435866,0,0.5890950927101224,0
4447.0,1500.0,,,,0.0,0.0,,0,-0.0,3.0,0.0,0.0,1.9183,0.0,0.0,0.0,-0.0,-0.3577,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,113.6,32.3,-0.5577,1.2,0.2,0.0,0.4,0.6,,6.273,12.8712,110.533,51.533,0.0,0.0,0.0,-0.9203579866168445,0.7181848464596077,0.32770856661529046,0,0.5812017315727106,0
