player_id,window_end_ts,decision_latency_mean_1m,decision_latency_std_1m,pass_hesitation_index_1m,action_entropy_1m,error_rate_1m,pass_accuracy_1m,turnovers_1m,error_rate_trend_1m,decision_latency_mean_5m,decision_latency_std_5m,pass_hesitation_index_5m,action_entropy_5m,error_rate_5m,pass_accuracy_5m,turnovers_5m,error_rate_trend_5m,fatigue_index_1m,event_rate_1m,carry_rate_1m,duel_rate_1m,press_rate_1m,hi_intensity_rate_1m,distance_proxy_1m,position_spread_x_1m,position_spread_y_1m,avg_x_1m,avg_y_1m,fatigue_index_5m,event_rate_5m,carry_rate_5m,duel_rate_5m,press_rate_5m,hi_intensity_rate_5m,distance_proxy_5m,position_spread_x_5m,position_spread_y_5m,avg_x_5m,avg_y_5m,z_pass_acc,z_error_rate,z_latency,z_hi_intensity,z_fatigue_idx,composite_z,drop_label,risk_score,future_drop
4447.0,4800.0,,,,0.0,0.0,,0,,,,,0.0,0.0,,0.0,,-1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,111.4,42.6,-0.2,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,111.4,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
4447.0,4830.0,,,,0.0,0.0,,0,0.0,,,,0.0,0.0,,0.0,,-1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,111.4,42.6,-0.2,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,111.4,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
4447.0,4980.0,,,,0.0,0.0,,0,-0.0,,,,1.0,0.0,,0.0,-0.0,-1.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,77.7,16.8,-0.4,0.4,0.0,0.0,0.2,0.2,,23.8295,18.2434,94.55,29.7,0.0,0.0,0.0,1.1547005383792515,0.0,-0.2309401076758503,0,0.44252021201275366,0
4447.0,5010.0,,,,1.0,0.0,,0,-0.0,,,,1.0,0.0,,0.0,-0.0,-2.0,2.0,0.0,0.0,1.0,1.0,,19.3747,15.1321,91.4,27.5,-0.4,0.4,0.0,0.0,0.2,0.2,,23.8295,18.2434,94.55,29.7,0.0,0.0,0.0,0.8660254037844387,-1.5,-0.4732050807568878,0,0.3838579250639306,0
4447.0,5040.0,,,0.0,0.9183,0.0,1.0,0,-0.0,,,0.0,1.371,0.0,1.0,0.0,-0.0,-3.0,3.0,0.0,0.0,0.0,0.0,,21.8238,4.792,79.9,43.733,-1.0,1.0,0.0,0.0,0.2,0.2,,21.0829,12.4003,85.76,38.12,0.0,0.0,0.0,-0.7302967433402215,-1.5652475842498528,-0.16699016818192625,0,0.4583492015297846,0
4447.0,5070.0,,,0.0,1.0,0.0,1.0,0,-0.0,,,0.0,1.371,0.0,1.0,0.0,-0.0,-2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,67.3,46.5,-1.0,1.0,0.0,0.0,0.2,0.2,,21.0829,12.4003,85.76,38.12,0.0,0.0,0.0,-0.7302967433402215,-0.2390457218668787,0.09825020429466857,0,0.5245428113928055,0
4447.0,5250.0,,,,0.0,0.0,,0,-0.0,,,0.0,1.5,0.0,1.0,0.0,-0.0,-1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,84.1,29.7,-0.8,0.8,0.0,0.0,0.2,0.2,,17.853,14.0236,79.35,37.0,0.0,0.0,0.0,-0.7302967433402215,0.9561828874675151,0.3372959261615473,0,0.5835335218997438,0
4447.0,5280.0,,,,0.0,0.0,,0,-0.0,,,0.0,0.8113,0.0,1.0,0.0,-0.0,-1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,84.1,29.7,-0.8,0.8,0.0,0.0,0.0,0.0,,17.9424,8.0338,80.95,40.225,0.0,0.0,0.0,-0.447213595499958,0.9561828874675151,0.2806792965934946,0,0.5697127546754791,0
4447.0,5340.0,,,0.0,1.5,0.0,0.0,0,-0.0,,,0.0,1.371,0.0,0.0,0.0,-0.0,-4.0,4.0,1.0,0.0,0.0,1.0,,3.417,27.7334,109.625,37.3,-1.0,1.0,0.2,0.0,0.0,0.2,,11.7925,24.2571,104.52,35.78,-1.1547005383792512,0.0,0.0,1.788854381999832,-1.3805369799252667,-0.4029381647091695,0,0.4006066193822487,0
4447.0,5370.0,,,0.0,1.5,0.0,0.0,0,-0.0,,,0.0,1.371,0.0,0.0,0.0,-0.0,-4.0,4.0,1.0,0.0,0.0,1.0,,3.417,27.7334,109.625,37.3,-1.0,1.0,0.2,0.0,0.0,0.2,,11.7925,24.2571,104.52,35.78,-0.5773502691896256,0.0,0.0,1.0954451150103324,-1.0550087574332594,-0.3146207206507932,0,0.4219872759262014,0
